trip_id,line_id,line_name,date,day_of_week,is_weekend,planned_departure,actual_departure,departure_delay_min,planned_duration_min,actual_duration_min,total_delay_min,num_stops,weather_condition,temperature_c,precipitation_mm,wind_speed_kmh,humidity_pct,traffic_level,speed_factor,bus_capacity,avg_occupancy_pct
TRP-00970,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 20:06:00,2025-03-03 20:07:36,1.6,31.7,56.9,25.2,14,snow,35.7,11.0,28.6,92.4,moderate,0.557,60,24.4
TRP-00971,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 20:18:00,2025-03-03 20:18:00,0,31.7,77.5,45.8,14,clear,10.1,0,12.9,74.5,congested,0.409,60,45.7
TRP-00972,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 20:30:00,2025-03-03 20:30:00,0,31.7,30.4,-1.3,14,clear,18.7,0,3.7,76.8,low,1.044,60,46.4
TRP-00973,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 20:42:00,2025-03-03 20:42:00,0,31.7,40.3,8.6,14,cloudy,4.6,0,9.2,31.6,moderate,0.786,60,43.0
TRP-00974,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 20:54:00,2025-03-03 20:54:00,0,31.7,35.3,3.6,14,rain,14.9,7.9,2.5,46.0,low,0.898,60,72.8
TRP-00975,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 21:06:00,2025-03-03 21:06:00,0,31.7,47.8,16.1,14,clear,33.3,0,0.1,89.9,high,0.663,60,28.6
TRP-00976,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 21:18:00,2025-03-03 21:18:00,0,31.7,38.2,6.5,14,clear,1.6,0,6.6,96.9,moderate,0.83,60,97.9
TRP-00977,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 21:30:00,2025-03-03 21:32:36,2.6,31.7,51.5,19.8,14,clear,24.1,0,17.5,93.1,high,0.615,60,94.4
TRP-00978,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 21:42:00,2025-03-03 21:42:00,0,31.7,44.2,12.5,14,rain,4.6,12.5,5.4,54.3,moderate,0.718,60,92.4
TRP-00979,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 21:54:00,2025-03-03 21:54:00,0,31.7,41.6,9.9,14,fog,22.4,0,17.4,71.5,low,0.762,60,68.9
TRP-00980,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 22:06:00,2025-03-03 22:08:18,2.3,31.7,31.7,0.0,14,cloudy,30.6,0,1.5,55.0,low,1.001,60,88.3
TRP-00981,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 22:18:00,2025-03-03 22:18:00,0,31.7,44.9,13.2,14,rain,30.5,15.5,0.1,59.8,moderate,0.706,60,25.3
TRP-00982,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 22:30:00,2025-03-03 22:30:00,0,31.7,30.6,-1.1,14,cloudy,13.0,0,16.7,52.2,low,1.036,60,88.9
TRP-00983,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 22:42:00,2025-03-03 22:43:00,1.0,31.7,46.3,14.6,14,rain,24.1,18.3,9.7,54.1,moderate,0.685,60,31.8
TRP-00984,L01,Merkez - Universitesi,2025-03-03,0,0,2025-03-03 22:54:00,2025-03-03 22:56:36,2.6,31.7,31.1,-0.6,14,clear,25.7,0,8.0,49.7,low,1.019,60,77.5
TRP-00985,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 05:30:00,2025-03-03 05:30:00,0,24.6,33.6,9.0,11,wind,9.2,0,9.5,69.6,moderate,0.732,60,20.2
TRP-00986,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 05:45:00,2025-03-03 05:45:00,0,24.6,35.7,11.1,11,snow,4.6,10.8,48.0,82.5,low,0.689,60,94.2
TRP-00987,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 06:00:00,2025-03-03 06:00:00,0,24.6,30.7,6.1,11,fog,19.5,0,15.5,40.9,low,0.802,60,39.6
TRP-00988,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 06:15:00,2025-03-03 06:15:00,0,24.6,24.6,0.0,11,clear,33.2,0,17.2,94.0,low,0.999,60,42.8
TRP-00989,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 06:30:00,2025-03-03 06:30:00,0,24.6,26.0,1.4,11,cloudy,35.2,0,11.5,72.6,low,0.947,60,30.6
TRP-00990,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 06:45:00,2025-03-03 06:49:42,4.7,24.6,43.9,19.3,11,wind,1.5,0,47.9,67.5,high,0.561,60,81.6
TRP-00991,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 07:00:00,2025-03-03 07:01:42,1.7,24.6,28.6,4.0,11,clear,26.4,0,10.6,70.0,moderate,0.86,60,43.3
TRP-00992,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 07:15:00,2025-03-03 07:15:00,0,24.6,29.6,5.0,11,rain,15.0,18.4,5.5,88.2,low,0.83,60,32.2
TRP-00993,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 07:30:00,2025-03-03 07:30:00,0,24.6,39.0,14.4,11,cloudy,13.5,0,2.5,76.1,high,0.631,60,22.7
TRP-00994,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 07:45:00,2025-03-03 07:45:00,0,24.6,60.0,35.4,11,cloudy,2.6,0,9.2,43.1,congested,0.41,60,29.7
TRP-00995,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 08:00:00,2025-03-03 08:00:00,0,24.6,43.3,18.7,11,cloudy,2.2,0,16.9,53.7,high,0.568,60,31.1
TRP-00996,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 08:15:00,2025-03-03 08:15:00,0,24.6,39.2,14.6,11,clear,30.4,0,7.4,78.6,high,0.627,60,32.2
TRP-00997,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 08:30:00,2025-03-03 08:34:00,4.0,24.6,69.5,44.9,11,rain,15.8,17.5,12.0,57.4,congested,0.354,60,24.6
TRP-00998,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 08:45:00,2025-03-03 08:45:00,0,24.6,62.8,38.2,11,cloudy,1.6,0,6.6,34.3,congested,0.392,60,82.5
TRP-00999,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 09:00:00,2025-03-03 09:01:24,1.4,24.6,41.1,16.5,11,clear,15.1,0,7.0,45.8,high,0.599,60,50.7
TRP-01000,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 09:15:00,2025-03-03 09:15:00,0,24.6,32.2,7.6,11,cloudy,27.7,0,4.3,43.9,moderate,0.764,60,61.2
TRP-01001,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 09:30:00,2025-03-03 09:36:42,6.7,24.6,34.6,10.0,11,wind,14.4,0,7.8,41.7,moderate,0.71,60,83.1
TRP-01002,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 09:45:00,2025-03-03 09:45:00,0,24.6,45.9,21.3,11,rain,11.2,12.2,16.2,71.7,high,0.536,60,37.3
TRP-01003,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 10:00:00,2025-03-03 10:00:00,0,24.6,25.6,1.0,11,cloudy,17.7,0,11.0,69.8,low,0.962,60,31.6
TRP-01004,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 10:15:00,2025-03-03 10:15:00,0,24.6,39.9,15.3,11,cloudy,26.8,0,15.7,88.7,high,0.616,60,43.0
TRP-01005,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 10:30:00,2025-03-03 10:31:54,1.9,24.6,34.6,10.0,11,rain,30.7,2.8,7.1,39.6,moderate,0.711,60,90.4
TRP-01006,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 10:45:00,2025-03-03 10:45:00,0,24.6,38.4,13.8,11,snow,24.0,6.6,42.8,43.4,low,0.641,60,49.8
TRP-01007,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 11:00:00,2025-03-03 11:00:00,0,24.6,31.1,6.5,11,cloudy,8.1,0,9.2,81.1,moderate,0.79,60,64.2
TRP-01008,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 11:15:00,2025-03-03 11:17:00,2.0,24.6,62.1,37.5,11,wind,27.5,0,19.3,44.2,congested,0.396,60,55.8
TRP-01009,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 11:30:00,2025-03-03 11:32:24,2.4,24.6,29.0,4.4,11,clear,25.4,0,16.4,69.1,moderate,0.848,60,24.0
TRP-01010,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 11:45:00,2025-03-03 11:45:00,0,24.6,56.2,31.6,11,fog,13.3,0,9.9,42.8,high,0.438,60,39.9
TRP-01011,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 12:00:00,2025-03-03 12:00:00,0,24.6,41.3,16.7,11,cloudy,31.3,0,12.5,63.2,high,0.596,60,17.8
TRP-01012,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 12:15:00,2025-03-03 12:19:00,4.0,24.6,39.6,15.0,11,snow,30.8,0.6,23.9,58.7,low,0.621,60,58.1
TRP-01013,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 12:30:00,2025-03-03 12:30:00,0,24.6,28.7,4.1,11,wind,26.0,0,54.6,57.7,low,0.858,60,75.1
TRP-01014,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 12:45:00,2025-03-03 12:45:00,0,24.6,37.0,12.4,11,rain,21.7,1.1,12.7,69.5,moderate,0.664,60,54.8
TRP-01015,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 13:00:00,2025-03-03 13:01:48,1.8,24.6,35.4,10.8,11,rain,5.2,1.3,6.6,37.4,moderate,0.695,60,84.2
TRP-01016,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 13:15:00,2025-03-03 13:15:00,0,24.6,29.8,5.2,11,clear,32.0,0,1.4,43.7,moderate,0.825,60,57.4
TRP-01017,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 13:30:00,2025-03-03 13:30:00,0,24.6,32.2,7.6,11,clear,15.0,0,8.0,58.8,moderate,0.765,60,50.9
TRP-01018,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 13:45:00,2025-03-03 13:48:48,3.8,24.6,30.0,5.4,11,rain,34.3,12.5,1.8,79.0,low,0.819,60,15.8
TRP-01019,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 14:00:00,2025-03-03 14:00:00,0,24.6,30.9,6.3,11,cloudy,5.2,0,9.3,52.8,moderate,0.797,60,43.1
TRP-01020,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 14:15:00,2025-03-03 14:15:00,0,24.6,30.4,5.8,11,clear,5.3,0,12.4,46.3,moderate,0.808,60,39.9
TRP-01021,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 14:30:00,2025-03-03 14:32:54,2.9,24.6,25.6,1.0,11,cloudy,4.5,0,13.2,66.0,low,0.962,60,81.9
TRP-01022,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 14:45:00,2025-03-03 14:47:48,2.8,24.6,28.9,4.3,11,clear,9.6,0,4.6,52.2,moderate,0.85,60,69.2
TRP-01023,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 15:00:00,2025-03-03 15:00:00,0,24.6,38.1,13.5,11,fog,8.0,0,2.3,30.3,moderate,0.645,60,95.4
TRP-01024,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 15:15:00,2025-03-03 15:16:06,1.1,24.6,28.5,3.9,11,clear,21.6,0,2.2,46.6,moderate,0.864,60,44.8
TRP-01025,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 15:30:00,2025-03-03 15:36:18,6.3,24.6,46.7,22.1,11,rain,21.6,3.1,4.7,37.6,high,0.527,60,88.3
TRP-01026,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 15:45:00,2025-03-03 15:45:00,0,24.6,31.0,6.4,11,clear,15.0,0,2.4,73.7,moderate,0.794,60,65.5
TRP-01027,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 16:00:00,2025-03-03 16:00:00,0,24.6,43.2,18.6,11,snow,31.9,18.5,6.4,89.2,moderate,0.57,60,92.3
TRP-01028,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 16:15:00,2025-03-03 16:16:24,1.4,24.6,30.3,5.7,11,clear,22.9,0,1.5,46.2,moderate,0.812,60,37.2
TRP-01029,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 16:30:00,2025-03-03 16:30:00,0,24.6,23.3,-1.3,11,clear,22.0,0,14.7,89.3,low,1.057,60,46.4
TRP-01030,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 16:45:00,2025-03-03 16:45:00,0,24.6,27.1,2.5,11,rain,28.4,7.2,8.7,40.3,low,0.909,60,33.8
TRP-01031,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 17:00:00,2025-03-03 17:00:00,0,24.6,42.1,17.5,11,cloudy,9.8,0,5.4,77.4,high,0.584,60,72.5
TRP-01032,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 17:15:00,2025-03-03 17:15:00,0,24.6,42.5,17.9,11,clear,18.3,0,9.7,35.9,high,0.579,60,58.7
TRP-01033,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 17:30:00,2025-03-03 17:30:00,0,24.6,45.9,21.3,11,rain,12.2,8.1,2.1,86.0,high,0.536,60,15.8
TRP-01034,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 17:45:00,2025-03-03 17:47:12,2.2,24.6,41.8,17.2,11,clear,27.3,0,4.4,44.0,high,0.589,60,30.6
TRP-01035,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 18:00:00,2025-03-03 18:00:00,0,24.6,48.2,23.6,11,rain,12.1,0.5,6.7,50.8,high,0.51,60,35.3
TRP-01036,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 18:15:00,2025-03-03 18:16:30,1.5,24.6,40.2,15.6,11,clear,12.7,0,10.9,45.1,high,0.612,60,47.9
TRP-01037,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 18:30:00,2025-03-03 18:30:00,0,24.6,88.8,64.2,11,snow,25.0,5.4,9.4,57.2,congested,0.277,60,35.9
TRP-01038,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 18:45:00,2025-03-03 18:47:00,2.0,24.6,60.6,36.0,11,clear,23.1,0,2.8,77.0,congested,0.406,60,72.6
TRP-01039,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 19:00:00,2025-03-03 19:00:00,0,24.6,39.2,14.6,11,clear,19.0,0,9.2,41.3,high,0.628,60,84.2
TRP-01040,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 19:15:00,2025-03-03 19:17:00,2.0,24.6,40.8,16.2,11,clear,22.0,0,8.2,74.9,high,0.603,60,47.7
TRP-01041,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 19:30:00,2025-03-03 19:30:00,0,24.6,89.5,64.9,11,snow,2.6,7.5,33.4,52.0,congested,0.275,60,67.1
TRP-01042,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 19:45:00,2025-03-03 19:45:00,0,24.6,35.7,11.1,11,rain,14.2,2.9,5.6,67.0,moderate,0.69,60,16.9
TRP-01043,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 20:00:00,2025-03-03 20:03:00,3.0,24.6,39.7,15.1,11,clear,29.8,0,5.7,86.9,high,0.619,60,65.9
TRP-01044,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 20:15:00,2025-03-03 20:15:00,0,24.6,29.2,4.6,11,cloudy,16.9,0,2.5,30.5,moderate,0.842,60,42.9
TRP-01045,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 20:30:00,2025-03-03 20:30:00,0,24.6,35.3,10.7,11,rain,7.3,3.8,2.7,33.5,moderate,0.696,60,23.0
TRP-01046,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 20:45:00,2025-03-03 20:52:54,7.9,24.6,43.2,18.6,11,wind,34.8,0,34.9,40.6,high,0.569,60,39.5
TRP-01047,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 21:00:00,2025-03-03 21:00:00,0,24.6,29.3,4.7,11,clear,9.6,0,7.5,64.5,moderate,0.84,60,52.4
TRP-01048,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 21:15:00,2025-03-03 21:15:00,0,24.6,38.3,13.7,11,cloudy,21.1,0,6.6,51.4,high,0.642,60,45.6
TRP-01049,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 21:30:00,2025-03-03 21:36:00,6.0,24.6,41.9,17.3,11,clear,17.2,0,0.9,74.4,high,0.587,60,46.9
TRP-01050,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 21:45:00,2025-03-03 21:45:00,0,24.6,25.5,0.9,11,clear,6.9,0,0.6,42.9,low,0.965,60,97.3
TRP-01051,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 22:00:00,2025-03-03 22:00:00,0,24.6,41.4,16.8,11,clear,32.7,0,15.7,71.1,high,0.594,60,75.0
TRP-01052,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 22:15:00,2025-03-03 22:19:24,4.4,24.6,31.4,6.8,11,clear,28.5,0,1.9,44.5,moderate,0.784,60,47.6
TRP-01053,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 22:30:00,2025-03-03 22:30:00,0,24.6,45.1,20.5,11,snow,-1.6,6.8,36.2,41.1,moderate,0.545,60,56.6
TRP-01054,L02,Sanayi - Hastane,2025-03-03,0,0,2025-03-03 22:45:00,2025-03-03 22:49:30,4.5,24.6,31.5,6.9,11,clear,12.3,0,8.8,79.8,moderate,0.781,60,89.7
TRP-01055,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 05:30:00,2025-03-03 05:30:00,0,22.8,30.5,7.7,9,cloudy,23.4,0,6.1,42.1,moderate,0.747,60,69.4
TRP-01056,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 05:40:00,2025-03-03 05:42:18,2.3,22.8,21.9,-0.9,9,clear,20.9,0,6.2,79.0,low,1.041,60,75.7
TRP-01057,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 05:50:00,2025-03-03 05:52:42,2.7,22.8,24.8,2.0,9,cloudy,2.8,0,10.3,70.6,low,0.92,60,97.4
TRP-01058,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 06:00:00,2025-03-03 06:06:12,6.2,22.8,38.3,15.5,9,cloudy,1.1,0,16.2,70.1,high,0.596,60,80.2
TRP-01059,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 06:10:00,2025-03-03 06:10:00,0,22.8,27.3,4.5,9,clear,21.4,0,1.5,76.3,moderate,0.834,60,38.8
TRP-01060,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 06:20:00,2025-03-03 06:20:00,0,22.8,30.6,7.8,9,cloudy,6.8,0,14.5,96.8,moderate,0.745,60,36.7
TRP-01061,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 06:30:00,2025-03-03 06:32:54,2.9,22.8,30.4,7.6,9,cloudy,11.1,0,17.9,51.8,moderate,0.751,60,96.4
TRP-01062,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 06:40:00,2025-03-03 06:40:00,0,22.8,37.1,14.3,9,clear,16.6,0,17.4,82.0,high,0.615,60,39.3
TRP-01063,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 06:50:00,2025-03-03 06:50:00,0,22.8,37.0,14.2,9,clear,34.8,0,2.3,70.0,high,0.616,60,67.8
TRP-01064,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 07:00:00,2025-03-03 07:02:42,2.7,22.8,29.4,6.6,9,clear,17.2,0,13.7,57.7,moderate,0.776,60,71.0
TRP-01065,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 07:10:00,2025-03-03 07:10:00,0,22.8,40.9,18.1,9,rain,6.6,16.3,12.9,58.3,high,0.557,60,77.9
TRP-01066,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 07:20:00,2025-03-03 07:20:00,0,22.8,33.8,11.0,9,rain,35.4,3.0,5.2,80.5,moderate,0.675,60,87.6
TRP-01067,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 07:30:00,2025-03-03 07:32:48,2.8,22.8,24.3,1.5,9,cloudy,2.5,0,9.6,48.6,low,0.939,60,66.1
TRP-01068,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 07:40:00,2025-03-03 07:40:00,0,22.8,27.9,5.1,9,rain,26.5,17.6,4.1,81.3,low,0.817,60,55.0
TRP-01069,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 07:50:00,2025-03-03 07:50:00,0,22.8,82.6,59.8,9,snow,12.1,2.5,38.7,38.2,congested,0.276,60,23.3
TRP-01070,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 08:00:00,2025-03-03 08:00:00,0,22.8,51.1,28.3,9,fog,31.5,0,8.0,79.4,high,0.446,60,53.2
TRP-01071,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 08:10:00,2025-03-03 08:10:00,0,22.8,54.2,31.4,9,clear,3.6,0,5.7,72.4,congested,0.421,60,16.7
TRP-01072,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 08:20:00,2025-03-03 08:21:42,1.7,22.8,55.1,32.3,9,cloudy,33.7,0,12.0,74.1,congested,0.414,60,40.1
TRP-01073,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 08:30:00,2025-03-03 08:30:00,0,22.8,28.5,5.7,9,fog,18.6,0,16.3,41.2,low,0.801,60,71.4
TRP-01074,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 08:40:00,2025-03-03 08:40:00,0,22.8,37.7,14.9,9,clear,21.3,0,5.7,38.0,high,0.604,60,45.7
TRP-01075,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 08:50:00,2025-03-03 08:53:18,3.3,22.8,39.0,16.2,9,clear,20.3,0,16.0,59.4,high,0.584,60,18.7
TRP-01076,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 09:00:00,2025-03-03 09:00:00,0,22.8,65.5,42.7,9,rain,1.7,2.8,8.2,91.6,congested,0.348,60,66.5
TRP-01077,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 09:10:00,2025-03-03 09:12:42,2.7,22.8,30.9,8.1,9,rain,30.3,19.7,6.3,80.0,moderate,0.737,60,97.8
TRP-01078,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 09:20:00,2025-03-03 09:21:00,1.0,22.8,27.4,4.6,9,clear,12.7,0,12.0,32.5,moderate,0.831,60,31.0
TRP-01079,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 09:30:00,2025-03-03 09:30:00,0,22.8,35.1,12.3,9,clear,29.7,0,16.7,52.5,high,0.649,60,91.9
TRP-01080,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 09:40:00,2025-03-03 09:40:00,0,22.8,21.8,-1.0,9,clear,15.5,0,2.1,52.4,low,1.046,60,32.5
TRP-01081,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 09:50:00,2025-03-03 09:50:00,0,22.8,38.3,15.5,9,fog,7.7,0,1.3,60.3,moderate,0.595,60,73.5
TRP-01082,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 10:00:00,2025-03-03 10:01:00,1.0,22.8,27.9,5.1,9,clear,33.7,0,4.3,76.2,moderate,0.816,60,89.6
TRP-01083,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 10:10:00,2025-03-03 10:11:00,1.0,22.8,28.0,5.2,9,clear,9.2,0,2.6,81.4,moderate,0.813,60,88.4
TRP-01084,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 10:20:00,2025-03-03 10:20:00,0,22.8,56.3,33.5,9,snow,5.7,16.1,6.2,46.0,high,0.405,60,48.3
TRP-01085,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 10:30:00,2025-03-03 10:30:00,0,22.8,21.3,-1.5,9,clear,23.8,0,15.0,51.2,low,1.069,60,23.8
TRP-01086,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 10:40:00,2025-03-03 10:42:00,2.0,22.8,37.7,14.9,9,clear,12.3,0,1.3,56.3,high,0.605,60,72.1
TRP-01087,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 10:50:00,2025-03-03 10:50:00,0,22.8,43.2,20.4,9,snow,35.8,4.6,43.2,49.1,moderate,0.528,60,48.2
TRP-01088,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 11:00:00,2025-03-03 11:04:12,4.2,22.8,24.4,1.6,9,clear,27.9,0,5.1,74.6,low,0.934,60,97.8
TRP-01089,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 11:10:00,2025-03-03 11:11:24,1.4,22.8,44.9,22.1,9,snow,33.7,14.8,39.7,38.9,moderate,0.508,60,93.7
TRP-01090,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 11:20:00,2025-03-03 11:22:36,2.6,22.8,57.7,34.9,9,snow,1.4,13.6,36.9,40.9,high,0.395,60,36.3
TRP-01091,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 11:30:00,2025-03-03 11:32:24,2.4,22.8,27.0,4.2,9,cloudy,20.7,0,16.0,35.8,moderate,0.846,60,21.5
TRP-01092,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 11:40:00,2025-03-03 11:40:00,0,22.8,29.6,6.8,9,cloudy,21.1,0,1.7,42.4,moderate,0.769,60,43.3
TRP-01093,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 11:50:00,2025-03-03 11:50:00,0,22.8,26.2,3.4,9,clear,11.0,0,4.2,56.8,moderate,0.869,60,36.8
TRP-01094,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 12:00:00,2025-03-03 12:00:00,0,22.8,24.5,1.7,9,wind,16.7,0,14.7,93.9,low,0.932,60,43.6
TRP-01095,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 12:10:00,2025-03-03 12:10:00,0,22.8,38.6,15.8,9,clear,23.8,0,17.5,63.9,high,0.591,60,39.2
TRP-01096,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 12:20:00,2025-03-03 12:27:24,7.4,22.8,68.3,45.5,9,fog,22.1,0,3.0,80.8,congested,0.334,60,42.5
TRP-01097,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 12:30:00,2025-03-03 12:30:00,0,22.8,39.0,16.2,9,clear,33.5,0,4.9,33.0,high,0.585,60,81.5
TRP-01098,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 12:40:00,2025-03-03 12:46:54,6.9,22.8,31.3,8.5,9,rain,15.1,6.3,17.4,59.4,moderate,0.729,60,24.3
TRP-01099,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 12:50:00,2025-03-03 12:54:48,4.8,22.8,35.1,12.3,9,clear,4.5,0,8.6,70.5,high,0.65,60,48.5
TRP-01100,L03,Baglar - Carsi,2025-03-03,0,0,2025-03-03 13:00:00,2025-03-03 13:00:00,0,22.8,29.4,6.6,9,fog,2.7,0,14.0,59.8,low,0.775,60,65.8
