stop_id,line_id,stop_type,hour_of_day,day_of_week,is_weekend,time_bucket,weather_condition,avg_passengers_waiting,avg_passengers_boarding,avg_dwell_time_min,sample_count,std_passengers_waiting,max_passengers_waiting,crowding_level
STP-L02-04,L02,regular,12,0,0,lunch,clear,10,7,0.9,88,1.2,23,light
STP-L02-04,L02,regular,12,0,0,lunch,rain,18,15,2.5,21,5.4,37,moderate
STP-L02-04,L02,regular,12,1,0,lunch,cloudy,11,8,0.8,113,3.7,24,light
STP-L02-04,L02,regular,12,1,0,lunch,snow,16,11,1.9,68,5.6,27,moderate
STP-L02-04,L02,regular,12,2,0,lunch,snow,16,10,2.7,111,5.3,30,moderate
STP-L02-04,L02,regular,12,2,0,lunch,clear,14,10,1.8,32,1.5,39,light
STP-L02-04,L02,regular,12,5,1,lunch,fog,10,7,2.3,26,2.1,26,light
STP-L02-04,L02,regular,12,5,1,lunch,snow,11,9,1.6,115,1.2,27,light
STP-L02-04,L02,regular,13,4,0,lunch,clear,13,10,2.2,85,3.1,34,light
STP-L02-04,L02,regular,13,4,0,lunch,wind,14,13,2.5,111,4.7,33,light
STP-L02-04,L02,regular,17,3,0,evening_rush,fog,18,14,0.5,120,5.5,28,moderate
STP-L02-04,L02,regular,17,3,0,evening_rush,cloudy,16,9,2.4,25,2.2,25,moderate
STP-L02-04,L02,regular,20,1,0,evening,fog,8,5,2.9,58,1.1,16,light
STP-L02-04,L02,regular,20,1,0,evening,snow,13,11,0.8,62,2.4,18,light
STP-L02-04,L02,regular,20,3,0,evening,rain,10,9,1.3,22,2.2,23,light
STP-L02-04,L02,regular,20,3,0,evening,clear,8,7,2.9,21,1.7,11,light
STP-L02-04,L02,regular,20,5,1,evening,rain,7,4,2.9,84,1.4,14,light
STP-L02-04,L02,regular,20,5,1,evening,clear,5,4,2.5,108,1.1,8,light
STP-L02-04,L02,regular,22,1,0,evening,rain,11,8,0.8,106,1.8,16,light
STP-L02-04,L02,regular,22,1,0,evening,wind,9,6,1.9,83,1.3,13,light
STP-L02-04,L02,regular,22,2,0,evening,fog,11,8,1.5,49,1.2,22,light
STP-L02-04,L02,regular,22,2,0,evening,cloudy,10,6,1.8,77,1.6,15,light
STP-L02-04,L02,regular,22,5,1,evening,wind,7,5,1.6,56,1.7,14,light
STP-L02-04,L02,regular,22,5,1,evening,clear,6,4,0.6,75,1.1,11,light
STP-L02-05,L02,hospital,6,0,0,early_morning,clear,32,28,2.3,28,5.2,54,busy
STP-L02-05,L02,hospital,6,0,0,early_morning,fog,38,25,2.1,106,8.9,65,busy
STP-L02-05,L02,hospital,6,2,0,early_morning,wind,25,22,0.7,18,7.0,69,moderate
STP-L02-05,L02,hospital,6,2,0,early_morning,clear,24,17,0.5,113,3.4,47,moderate
STP-L02-05,L02,hospital,6,5,1,early_morning,clear,16,14,2.9,83,3.6,22,moderate
STP-L02-05,L02,hospital,6,5,1,early_morning,rain,29,27,2.4,34,9.9,50,moderate
STP-L02-05,L02,hospital,6,6,1,early_morning,fog,22,20,2.2,100,7.2,37,moderate
STP-L02-05,L02,hospital,6,6,1,early_morning,rain,29,21,2.1,62,5.2,55,moderate
STP-L02-05,L02,hospital,8,0,0,morning_rush,rain,79,53,0.7,67,16.7,132,crowded
STP-L02-05,L02,hospital,8,0,0,morning_rush,fog,65,54,1.7,114,18.1,139,crowded
STP-L02-05,L02,hospital,8,1,0,morning_rush,cloudy,62,38,0.7,94,7.8,141,crowded
STP-L02-05,L02,hospital,8,1,0,morning_rush,clear,83,64,2.0,107,12.0,152,crowded
STP-L02-05,L02,hospital,8,2,0,morning_rush,fog,62,56,2.5,9,17.3,145,crowded
STP-L02-05,L02,hospital,8,2,0,morning_rush,cloudy,67,60,1.1,78,14.7,180,crowded
STP-L02-05,L02,hospital,8,4,0,morning_rush,rain,98,77,2.5,60,19.5,197,crowded
STP-L02-05,L02,hospital,8,4,0,morning_rush,clear,64,47,1.7,36,17.1,101,crowded
STP-L02-05,L02,hospital,8,5,1,morning_rush,cloudy,35,24,0.6,74,4.7,78,busy
STP-L02-05,L02,hospital,8,5,1,morning_rush,wind,57,37,2.3,91,10.8,86,crowded
STP-L02-05,L02,hospital,8,6,1,morning_rush,rain,72,65,2.4,32,23.8,122,crowded
STP-L02-05,L02,hospital,8,6,1,morning_rush,wind,56,49,2.9,84,13.8,150,crowded
STP-L02-05,L02,hospital,9,1,0,midday,rain,37,30,3.0,71,9.3,92,busy
STP-L02-05,L02,hospital,9,1,0,midday,fog,36,33,2.7,103,9.6,73,busy
STP-L02-05,L02,hospital,9,2,0,midday,snow,49,29,0.8,65,11.3,103,busy
STP-L02-05,L02,hospital,9,2,0,midday,clear,30,22,0.6,113,5.2,62,busy
STP-L02-05,L02,hospital,9,5,1,midday,snow,22,16,2.6,33,5.0,44,moderate
STP-L02-05,L02,hospital,9,5,1,midday,cloudy,23,16,1.2,113,6.8,47,moderate
STP-L02-05,L02,hospital,12,1,0,lunch,rain,49,39,2.2,25,11.0,71,busy
STP-L02-05,L02,hospital,12,1,0,lunch,snow,49,30,2.9,25,5.3,82,busy
STP-L02-05,L02,hospital,12,4,0,lunch,wind,38,23,1.9,16,5.6,66,busy
STP-L02-05,L02,hospital,12,4,0,lunch,rain,54,38,1.4,8,16.2,135,crowded
STP-L02-05,L02,hospital,12,6,1,lunch,snow,37,26,1.7,41,8.9,79,busy
STP-L02-05,L02,hospital,12,6,1,lunch,wind,33,31,1.7,115,9.5,62,busy
STP-L02-05,L02,hospital,13,2,0,lunch,rain,62,49,2.2,70,9.2,154,crowded
STP-L02-05,L02,hospital,13,2,0,lunch,clear,36,32,2.7,88,10.3,81,busy
STP-L02-05,L02,hospital,13,4,0,lunch,snow,48,38,2.3,44,9.4,103,busy
STP-L02-05,L02,hospital,13,4,0,lunch,wind,53,44,2.7,65,12.7,139,crowded
STP-L02-05,L02,hospital,13,6,1,lunch,rain,43,35,1.7,64,13.8,75,busy
STP-L02-05,L02,hospital,13,6,1,lunch,wind,22,19,3.0,57,4.4,47,moderate
STP-L02-05,L02,hospital,17,3,0,evening_rush,clear,70,63,2.4,69,8.8,188,crowded
STP-L02-05,L02,hospital,17,3,0,evening_rush,fog,58,39,2.0,24,16.3,134,crowded
STP-L02-05,L02,hospital,17,4,0,evening_rush,fog,53,33,0.7,116,9.7,78,crowded
STP-L02-05,L02,hospital,17,4,0,evening_rush,clear,44,41,0.5,17,13.1,64,busy
STP-L02-05,L02,hospital,17,5,1,evening_rush,fog,52,43,2.3,51,9.5,74,crowded
STP-L02-05,L02,hospital,17,5,1,evening_rush,rain,51,45,1.9,84,8.9,95,crowded
STP-L02-05,L02,hospital,17,6,1,evening_rush,rain,40,37,0.6,10,10.4,86,busy
STP-L02-05,L02,hospital,17,6,1,evening_rush,wind,31,20,1.4,61,10.7,65,busy
STP-L02-05,L02,hospital,18,0,0,evening_rush,rain,61,37,2.5,17,16.8,124,crowded
STP-L02-05,L02,hospital,18,0,0,evening_rush,snow,95,75,1.2,57,15.3,160,crowded
STP-L02-05,L02,hospital,18,1,0,evening_rush,snow,80,51,1.2,112,13.0,127,crowded
STP-L02-05,L02,hospital,18,1,0,evening_rush,fog,59,46,0.7,86,20.3,126,crowded
STP-L02-05,L02,hospital,18,2,0,evening_rush,snow,78,61,1.8,74,18.3,136,crowded
STP-L02-05,L02,hospital,18,2,0,evening_rush,rain,87,80,1.6,82,30.1,171,crowded
STP-L02-05,L02,hospital,18,4,0,evening_rush,rain,76,56,1.4,26,20.5,149,crowded
STP-L02-05,L02,hospital,18,4,0,evening_rush,clear,65,49,1.8,33,9.6,98,crowded
STP-L02-05,L02,hospital,18,6,1,evening_rush,rain,57,49,1.5,119,8.3,136,crowded
STP-L02-05,L02,hospital,18,6,1,evening_rush,fog,38,35,1.2,37,9.6,89,busy
STP-L02-05,L02,hospital,20,5,1,evening,rain,27,20,2.2,113,3.6,43,moderate
STP-L02-05,L02,hospital,20,5,1,evening,cloudy,20,15,2.1,36,6.4,35,moderate
STP-L02-05,L02,hospital,20,6,1,evening,rain,27,16,1.2,31,5.7,59,moderate
STP-L02-05,L02,hospital,20,6,1,evening,cloudy,22,19,2.3,116,2.2,34,moderate
STP-L02-06,L02,residential,6,0,0,early_morning,cloudy,14,8,2.2,38,4.3,29,light
STP-L02-06,L02,residential,6,0,0,early_morning,rain,19,13,3.0,85,2.9,38,moderate
STP-L02-06,L02,residential,6,1,0,early_morning,cloudy,11,8,1.3,83,3.2,27,light
STP-L02-06,L02,residential,6,1,0,early_morning,wind,11,7,2.3,53,2.2,19,light
STP-L02-06,L02,residential,6,4,0,early_morning,cloudy,12,10,1.1,92,2.6,27,light
STP-L02-06,L02,residential,6,4,0,early_morning,fog,13,10,1.8,100,3.4,22,light
STP-L02-06,L02,residential,6,6,1,early_morning,clear,8,7,1.7,84,1.2,11,light
STP-L02-06,L02,residential,6,6,1,early_morning,snow,13,8,1.5,119,3.8,24,light
STP-L02-06,L02,residential,7,1,0,morning_rush,fog,38,28,1.5,34,6.6,88,busy
STP-L02-06,L02,residential,7,1,0,morning_rush,snow,57,51,0.8,68,9.3,80,crowded
STP-L02-06,L02,residential,7,5,1,morning_rush,cloudy,15,11,0.6,25,3.8,29,moderate
STP-L02-06,L02,residential,7,5,1,morning_rush,rain,30,18,1.8,106,4.0,46,busy
STP-L02-06,L02,residential,7,6,1,morning_rush,fog,27,24,1.3,43,3.2,39,moderate
STP-L02-06,L02,residential,7,6,1,morning_rush,snow,34,24,1.2,71,4.0,57,busy
STP-L02-06,L02,residential,8,0,0,morning_rush,snow,47,41,0.7,72,9.8,108,busy
STP-L02-06,L02,residential,8,0,0,morning_rush,cloudy,23,20,1.5,91,6.2,51,moderate
STP-L02-06,L02,residential,8,2,0,morning_rush,fog,26,21,0.8,28,5.8,49,moderate
STP-L02-06,L02,residential,8,2,0,morning_rush,cloudy,32,27,2.3,50,8.9,78,busy
STP-L02-06,L02,residential,8,5,1,morning_rush,rain,19,11,2.7,92,6.2,49,moderate
STP-L02-06,L02,residential,8,5,1,morning_rush,cloudy,20,15,1.0,99,6.8,31,moderate
STP-L02-06,L02,residential,9,0,0,midday,clear,9,6,2.9,12,2.2,24,light
STP-L02-06,L02,residential,9,0,0,midday,wind,14,9,1.1,64,3.3,19,light
STP-L02-06,L02,residential,9,1,0,midday,cloudy,11,8,0.9,18,3.1,24,light
STP-L02-06,L02,residential,9,1,0,midday,rain,20,15,2.5,74,3.5,38,moderate
STP-L02-06,L02,residential,9,3,0,midday,snow,17,15,1.4,102,3.6,40,moderate
STP-L02-06,L02,residential,9,3,0,midday,wind,12,8,1.1,15,3.7,30,light
STP-L02-06,L02,residential,9,4,0,midday,wind,16,12,1.4,79,4.3,32,moderate
STP-L02-06,L02,residential,9,4,0,midday,snow,20,16,1.5,100,3.9,30,moderate
STP-L02-06,L02,residential,9,6,1,midday,rain,13,9,2.3,32,3.0,19,light
STP-L02-06,L02,residential,9,6,1,midday,wind,10,8,2.2,91,1.6,14,light
STP-L02-06,L02,residential,12,0,0,lunch,rain,26,18,0.6,20,6.8,51,moderate
STP-L02-06,L02,residential,12,0,0,lunch,fog,15,10,1.3,107,2.3,38,moderate
STP-L02-06,L02,residential,12,1,0,lunch,snow,27,22,2.0,95,5.7,62,moderate
STP-L02-06,L02,residential,12,1,0,lunch,rain,18,12,1.9,38,1.9,39,moderate
STP-L02-06,L02,residential,12,4,0,lunch,clear,19,13,1.0,89,5.8,48,moderate
STP-L02-06,L02,residential,12,4,0,lunch,wind,16,11,1.1,69,2.7,40,moderate
STP-L02-06,L02,residential,12,6,1,lunch,wind,12,10,2.1,85,1.6,19,light
STP-L02-06,L02,residential,12,6,1,lunch,clear,10,7,2.2,58,3.1,23,light
STP-L02-06,L02,residential,13,2,0,lunch,clear,16,11,2.1,95,4.2,39,moderate
STP-L02-06,L02,residential,13,2,0,lunch,fog,18,14,2.0,79,4.0,27,moderate
STP-L02-06,L02,residential,13,3,0,lunch,rain,26,23,1.8,110,6.7,66,moderate
STP-L02-06,L02,residential,13,3,0,lunch,cloudy,17,15,0.6,80,5.9,39,moderate
STP-L02-06,L02,residential,13,4,0,lunch,clear,20,12,1.8,44,2.2,39,moderate
STP-L02-06,L02,residential,13,4,0,lunch,wind,20,18,2.5,101,2.6,54,moderate
STP-L02-06,L02,residential,13,6,1,lunch,clear,13,10,1.8,83,3.7,20,light
STP-L02-06,L02,residential,13,6,1,lunch,rain,15,12,2.8,110,2.3,31,moderate
STP-L02-06,L02,residential,17,2,0,evening_rush,wind,32,28,0.8,28,7.2,51,busy
STP-L02-06,L02,residential,17,2,0,evening_rush,fog,21,17,2.3,118,3.3,57,moderate
STP-L02-06,L02,residential,17,4,0,evening_rush,rain,26,20,2.6,12,3.9,68,moderate
STP-L02-06,L02,residential,17,4,0,evening_rush,wind,29,25,1.5,98,4.7,78,moderate
STP-L02-06,L02,residential,17,6,1,evening_rush,snow,26,23,0.7,16,6.2,70,moderate
STP-L02-06,L02,residential,17,6,1,evening_rush,clear,18,11,1.6,65,4.0,44,moderate
STP-L02-06,L02,residential,18,0,0,evening_rush,wind,24,19,0.7,114,8.2,49,moderate
STP-L02-06,L02,residential,18,0,0,evening_rush,snow,37,29,1.8,79,9.0,87,busy
STP-L02-06,L02,residential,18,4,0,evening_rush,wind,20,13,3.0,64,6.1,33,moderate
STP-L02-06,L02,residential,18,4,0,evening_rush,cloudy,29,22,0.7,11,8.2,55,moderate
STP-L02-06,L02,residential,18,5,1,evening_rush,clear,18,15,1.5,48,2.0,31,moderate
STP-L02-06,L02,residential,18,5,1,evening_rush,fog,16,12,1.5,12,4.5,40,moderate
STP-L02-06,L02,residential,18,6,1,evening_rush,wind,19,15,1.5,42,3.6,35,moderate
STP-L02-06,L02,residential,18,6,1,evening_rush,cloudy,20,12,1.7,14,5.2,28,moderate
STP-L02-06,L02,residential,20,0,0,evening,clear,14,9,2.9,93,2.8,25,light
STP-L02-06,L02,residential,20,0,0,evening,snow,16,11,2.1,48,2.5,31,moderate
STP-L02-06,L02,residential,20,1,0,evening,snow,19,15,0.6,8,3.3,42,moderate
STP-L02-06,L02,residential,20,1,0,evening,cloudy,14,11,0.9,104,4.3,39,light
STP-L02-06,L02,residential,20,4,0,evening,cloudy,14,13,1.8,77,1.7,20,light
STP-L02-06,L02,residential,20,4,0,evening,fog,13,11,2.6,92,1.9,33,light
STP-L02-06,L02,residential,20,6,1,evening,snow,13,11,0.8,103,4.1,31,light
STP-L02-06,L02,residential,20,6,1,evening,clear,9,5,1.7,38,1.7,16,light
STP-L02-06,L02,residential,22,3,0,evening,clear,14,12,2.0,38,2.3,31,light
STP-L02-06,L02,residential,22,3,0,evening,fog,15,13,1.1,66,4.9,28,moderate
STP-L02-07,L02,university,6,0,0,early_morning,clear,37,34,1.0,82,12.5,67,busy
STP-L02-07,L02,university,6,0,0,early_morning,cloudy,46,28,2.2,95,13.3,115,busy
STP-L02-07,L02,university,6,3,0,early_morning,rain,51,38,2.8,109,14.0,134,crowded
STP-L02-07,L02,university,6,3,0,early_morning,fog,54,34,0.6,21,10.5,132,crowded
STP-L02-07,L02,university,6,4,0,early_morning,snow,74,56,0.6,43,15.0,171,crowded
STP-L02-07,L02,university,6,4,0,early_morning,rain,71,52,0.4,58,8.7,163,crowded
STP-L02-07,L02,university,6,5,1,early_morning,snow,57,49,2.9,54,9.9,138,crowded
STP-L02-07,L02,university,6,5,1,early_morning,clear,23,14,1.7,102,4.7,33,moderate
STP-L02-07,L02,university,6,6,1,early_morning,snow,41,36,2.4,9,8.7,74,busy
STP-L02-07,L02,university,6,6,1,early_morning,wind,32,21,0.7,8,9.4,63,busy
STP-L02-07,L02,university,7,1,0,morning_rush,wind,138,97,1.2,38,39.6,358,crowded
STP-L02-07,L02,university,7,1,0,morning_rush,rain,111,78,0.8,26,23.5,183,crowded
STP-L02-07,L02,university,7,6,1,morning_rush,rain,99,68,0.6,43,10.2,242,crowded
STP-L02-07,L02,university,7,6,1,morning_rush,wind,86,70,2.0,10,29.0,224,crowded
STP-L02-07,L02,university,8,0,0,morning_rush,clear,123,107,0.5,38,26.3,327,crowded
STP-L02-07,L02,university,8,0,0,morning_rush,fog,126,95,2.3,75,23.9,253,crowded
STP-L02-07,L02,university,8,4,0,morning_rush,fog,151,99,2.4,79,32.3,397,crowded
STP-L02-07,L02,university,8,4,0,morning_rush,wind,108,75,1.2,59,30.5,154,crowded
STP-L02-07,L02,university,8,5,1,morning_rush,wind,74,67,0.6,84,23.8,122,crowded
STP-L02-07,L02,university,8,5,1,morning_rush,cloudy,68,64,1.4,33,16.4,182,crowded
STP-L02-07,L02,university,8,6,1,morning_rush,wind,63,39,1.3,94,21.9,165,crowded
STP-L02-07,L02,university,8,6,1,morning_rush,rain,92,76,0.8,83,29.1,242,crowded
STP-L02-07,L02,university,9,4,0,midday,cloudy,51,39,2.0,106,14.4,101,crowded
STP-L02-07,L02,university,9,4,0,midday,rain,64,46,2.1,27,10.5,126,crowded
STP-L02-07,L02,university,12,0,0,lunch,rain,78,71,1.3,104,16.7,153,crowded
STP-L02-07,L02,university,12,0,0,lunch,wind,79,61,2.4,12,24.1,129,crowded
STP-L02-07,L02,university,12,1,0,lunch,cloudy,58,39,1.9,65,12.7,95,crowded
STP-L02-07,L02,university,12,1,0,lunch,wind,86,67,2.9,46,20.5,240,crowded
STP-L02-07,L02,university,12,3,0,lunch,cloudy,72,52,2.7,63,13.2,163,crowded
STP-L02-07,L02,university,12,3,0,lunch,clear,62,56,1.4,112,13.9,120,crowded
STP-L02-07,L02,university,12,5,1,lunch,rain,63,46,1.8,33,14.3,97,crowded
STP-L02-07,L02,university,12,5,1,lunch,fog,58,40,0.9,91,8.1,102,crowded
STP-L02-07,L02,university,13,0,0,lunch,fog,55,35,2.9,42,13.6,105,crowded
STP-L02-07,L02,university,13,0,0,lunch,wind,67,59,2.7,30,19.1,113,crowded
STP-L02-07,L02,university,13,2,0,lunch,wind,56,49,2.7,81,11.8,154,crowded
STP-L02-07,L02,university,13,2,0,lunch,fog,63,47,2.9,108,11.0,106,crowded
STP-L02-07,L02,university,17,0,0,evening_rush,fog,126,117,1.8,8,25.2,185,crowded
STP-L02-07,L02,university,17,0,0,evening_rush,wind,120,97,1.7,98,17.4,281,crowded
STP-L02-07,L02,university,17,5,1,evening_rush,snow,70,63,2.4,98,22.3,173,crowded
STP-L02-07,L02,university,17,5,1,evening_rush,cloudy,66,47,1.2,98,8.7,104,crowded
STP-L02-07,L02,university,17,6,1,evening_rush,clear,61,53,2.6,64,8.3,91,crowded
STP-L02-07,L02,university,17,6,1,evening_rush,wind,78,63,2.3,41,19.0,135,crowded
STP-L02-07,L02,university,18,0,0,evening_rush,fog,124,76,2.4,78,42.6,224,crowded
STP-L02-07,L02,university,18,0,0,evening_rush,clear,74,50,1.9,63,9.7,132,crowded
STP-L02-07,L02,university,18,1,0,evening_rush,cloudy,96,83,1.9,78,12.6,174,crowded
STP-L02-07,L02,university,18,1,0,evening_rush,fog,99,76,1.9,20,32.8,169,crowded
STP-L02-07,L02,university,18,2,0,evening_rush,wind,99,85,2.3,33,17.1,219,crowded
STP-L02-07,L02,university,18,2,0,evening_rush,snow,158,135,2.3,102,47.0,285,crowded
STP-L02-07,L02,university,18,3,0,evening_rush,fog,129,87,2.1,15,20.5,194,crowded
STP-L02-07,L02,university,18,3,0,evening_rush,clear,72,45,1.6,96,22.4,126,crowded
STP-L02-07,L02,university,18,4,0,evening_rush,rain,147,119,1.9,107,37.7,214,crowded
STP-L02-07,L02,university,18,4,0,evening_rush,wind,112,101,1.7,59,31.8,251,crowded
STP-L02-07,L02,university,20,1,0,evening,rain,65,56,3.0,57,10.7,159,crowded
STP-L02-07,L02,university,20,1,0,evening,snow,69,57,0.7,14,11.4,102,crowded
STP-L02-07,L02,university,20,6,1,evening,rain,49,40,2.8,18,9.9,126,busy
STP-L02-07,L02,university,20,6,1,evening,snow,49,33,2.4,67,5.9,108,busy
STP-L02-07,L02,university,22,0,0,evening,clear,54,39,2.9,50,18.5,111,crowded
STP-L02-07,L02,university,22,0,0,evening,snow,75,66,1.0,47,12.0,148,crowded
STP-L02-07,L02,university,22,4,0,evening,snow,79,64,1.6,68,26.1,151,crowded
STP-L02-07,L02,university,22,4,0,evening,clear,50,33,2.1,63,9.2,138,crowded
STP-L02-07,L02,university,22,6,1,evening,cloudy,26,23,0.5,29,4.8,68,moderate
STP-L02-07,L02,university,22,6,1,evening,snow,58,50,1.7,28,13.7,106,crowded
STP-L02-08,L02,hospital,6,0,0,early_morning,clear,27,18,0.6,87,5.3,38,moderate
STP-L02-08,L02,hospital,6,0,0,early_morning,snow,34,26,2.1,112,4.2,53,busy
STP-L02-08,L02,hospital,6,1,0,early_morning,rain,45,34,2.8,47,5.8,83,busy
STP-L02-08,L02,hospital,6,1,0,early_morning,clear,23,18,2.8,34,7.3,46,moderate
STP-L02-08,L02,hospital,6,5,1,early_morning,cloudy,20,17,1.5,46,2.9,47,moderate
STP-L02-08,L02,hospital,6,5,1,early_morning,snow,22,20,0.9,94,6.6,58,moderate
STP-L02-08,L02,hospital,6,6,1,early_morning,snow,28,25,0.6,114,6.3,42,moderate
STP-L02-08,L02,hospital,6,6,1,early_morning,cloudy,22,17,0.8,84,7.5,61,moderate
STP-L02-08,L02,hospital,7,0,0,morning_rush,rain,98,81,1.0,67,27.1,236,crowded
STP-L02-08,L02,hospital,7,0,0,morning_rush,clear,79,62,1.3,104,24.0,215,crowded
STP-L02-08,L02,hospital,7,5,1,morning_rush,fog,41,33,2.0,92,8.7,104,busy
STP-L02-08,L02,hospital,7,5,1,morning_rush,cloudy,41,26,0.7,48,13.0,112,busy
STP-L02-08,L02,hospital,8,1,0,morning_rush,wind,72,64,1.8,50,24.3,151,crowded
STP-L02-08,L02,hospital,8,1,0,morning_rush,rain,80,73,2.8,109,19.1,209,crowded
STP-L02-08,L02,hospital,8,2,0,morning_rush,snow,113,99,1.5,69,22.2,198,crowded
STP-L02-08,L02,hospital,8,2,0,morning_rush,clear,82,55,2.0,45,8.8,194,crowded
STP-L02-08,L02,hospital,8,5,1,morning_rush,rain,67,57,0.9,62,14.9,105,crowded
STP-L02-08,L02,hospital,8,5,1,morning_rush,clear,34,25,0.6,61,4.8,91,busy
STP-L02-08,L02,hospital,8,6,1,morning_rush,fog,52,40,0.9,43,10.8,137,crowded
STP-L02-08,L02,hospital,8,6,1,morning_rush,cloudy,48,42,2.2,103,6.0,105,busy
STP-L02-08,L02,hospital,9,2,0,midday,clear,30,18,2.0,105,9.9,48,busy
STP-L02-08,L02,hospital,9,2,0,midday,cloudy,31,27,2.0,53,5.1,66,busy
STP-L02-08,L02,hospital,9,6,1,midday,snow,25,19,1.5,34,4.4,65,moderate
STP-L02-08,L02,hospital,9,6,1,midday,wind,17,13,1.0,95,2.2,28,moderate
STP-L02-08,L02,hospital,12,1,0,lunch,fog,51,43,2.8,28,13.1,132,crowded
STP-L02-08,L02,hospital,12,1,0,lunch,clear,45,31,2.3,14,14.2,90,busy
STP-L02-08,L02,hospital,12,4,0,lunch,wind,36,30,3.0,9,11.6,94,busy
STP-L02-08,L02,hospital,12,4,0,lunch,fog,42,35,0.6,18,11.5,95,busy
STP-L02-08,L02,hospital,12,5,1,lunch,rain,35,28,0.6,81,7.9,62,busy
STP-L02-08,L02,hospital,12,5,1,lunch,clear,21,19,1.3,18,2.4,31,moderate
STP-L02-08,L02,hospital,12,6,1,lunch,snow,38,27,2.0,35,7.5,64,busy
STP-L02-08,L02,hospital,12,6,1,lunch,rain,40,24,0.9,93,6.6,100,busy
STP-L02-08,L02,hospital,13,0,0,lunch,rain,52,47,2.5,117,7.3,141,crowded
STP-L02-08,L02,hospital,13,0,0,lunch,wind,53,43,1.2,9,17.5,97,crowded
STP-L02-08,L02,hospital,13,5,1,lunch,wind,30,22,2.7,105,8.5,46,busy
STP-L02-08,L02,hospital,13,5,1,lunch,fog,23,17,2.5,118,6.2,59,moderate
STP-L02-08,L02,hospital,17,3,0,evening_rush,fog,79,51,2.6,27,21.9,143,crowded
STP-L02-08,L02,hospital,17,3,0,evening_rush,rain,65,50,1.1,78,10.7,151,crowded
STP-L02-08,L02,hospital,17,6,1,evening_rush,wind,33,26,1.8,89,3.5,56,busy
STP-L02-08,L02,hospital,17,6,1,evening_rush,rain,51,33,0.8,39,14.8,77,crowded
STP-L02-08,L02,hospital,18,5,1,evening_rush,clear,33,25,1.0,74,8.5,60,busy
STP-L02-08,L02,hospital,18,5,1,evening_rush,snow,64,47,2.8,55,13.2,99,crowded
STP-L02-08,L02,hospital,20,1,0,evening,clear,27,17,3.0,69,7.2,67,moderate
STP-L02-08,L02,hospital,20,1,0,evening,cloudy,28,18,1.0,8,8.8,48,moderate
STP-L02-08,L02,hospital,20,2,0,evening,clear,26,18,2.4,59,4.2,63,moderate
STP-L02-08,L02,hospital,20,2,0,evening,snow,46,28,1.0,107,11.7,107,busy
STP-L02-08,L02,hospital,20,4,0,evening,wind,37,29,0.7,16,8.6,73,busy
STP-L02-08,L02,hospital,20,4,0,evening,rain,38,24,0.4,18,10.3,86,busy
STP-L02-08,L02,hospital,22,0,0,evening,fog,29,21,0.4,25,8.4,59,moderate
STP-L02-08,L02,hospital,22,0,0,evening,rain,35,23,1.0,56,8.0,72,busy
STP-L02-08,L02,hospital,22,1,0,evening,wind,38,25,1.3,16,6.6,59,busy
STP-L02-08,L02,hospital,22,1,0,evening,cloudy,37,24,0.9,72,7.1,78,busy
STP-L02-08,L02,hospital,22,2,0,evening,fog,39,24,2.6,27,6.4,64,busy
STP-L02-08,L02,hospital,22,2,0,evening,wind,24,16,1.7,41,3.9,60,moderate
STP-L02-08,L02,hospital,22,3,0,evening,snow,51,40,2.3,58,7.6,106,crowded
STP-L02-08,L02,hospital,22,3,0,evening,cloudy,28,22,0.4,69,9.1,44,moderate
STP-L02-08,L02,hospital,22,5,1,evening,fog,19,14,2.9,101,2.3,52,moderate
STP-L02-08,L02,hospital,22,5,1,evening,snow,31,22,2.2,47,8.3,60,busy
STP-L02-09,L02,market,6,2,0,early_morning,snow,32,21,2.6,43,10.4,67,busy
STP-L02-09,L02,market,6,2,0,early_morning,cloudy,29,18,3.0,96,5.9,44,moderate
STP-L02-09,L02,market,6,5,1,early_morning,rain,17,14,1.7,16,2.6,46,moderate
STP-L02-09,L02,market,6,5,1,early_morning,cloudy,13,10,0.6,89,2.5,21,light
STP-L02-09,L02,market,7,0,0,morning_rush,fog,52,40,1.8,32,13.7,83,crowded
STP-L02-09,L02,market,7,0,0,morning_rush,cloudy,63,49,0.9,111,15.3,110,crowded
STP-L02-09,L02,market,7,1,0,morning_rush,wind,56,43,1.0,65,13.7,149,crowded
STP-L02-09,L02,market,7,1,0,morning_rush,snow,67,44,1.2,66,11.8,185,crowded
STP-L02-09,L02,market,7,2,0,morning_rush,fog,69,59,0.9,100,17.9,120,crowded
STP-L02-09,L02,market,7,2,0,morning_rush,cloudy,44,36,2.2,104,12.1,88,busy
STP-L02-09,L02,market,7,4,0,morning_rush,wind,50,42,2.1,115,9.4,91,crowded
STP-L02-09,L02,market,7,4,0,morning_rush,cloudy,45,39,1.7,47,14.1,79,busy
STP-L02-09,L02,market,7,5,1,morning_rush,wind,42,37,0.9,114,7.2,90,busy
STP-L02-09,L02,market,7,5,1,morning_rush,rain,39,28,2.3,34,13.0,85,busy
STP-L02-09,L02,market,8,0,0,morning_rush,clear,63,40,1.9,48,14.9,116,crowded
STP-L02-09,L02,market,8,0,0,morning_rush,cloudy,61,57,2.7,63,9.2,129,crowded
STP-L02-09,L02,market,8,2,0,morning_rush,rain,77,56,1.2,15,26.9,198,crowded
