observation_id,trip_id,line_id,stop_id,stop_sequence,stop_type,date,day_of_week,is_weekend,hour_of_day,time_bucket,planned_arrival,actual_arrival,delay_min,is_delayed,passengers_waiting,passengers_boarding,passengers_alighting,dwell_time_min,cumulative_delay_min,weather_condition,traffic_level,speed_factor,minutes_to_next_bus
OBS-001320,TRP-11564,L05,STP-L05-01,1,terminal,2025-03-26,2,0,11,midday,2025-03-26 11:47:30,2025-03-26 11:47:48,0.3,0,32,15,15,1.4,0.3,clear,moderate,0.875,9.0
OBS-001321,TRP-11564,L05,STP-L05-02,2,university,2025-03-26,2,0,11,midday,2025-03-26 11:50:30,2025-03-26 11:51:06,0.6,0,51,6,10,1.0,0.6,clear,moderate,0.875,9.0
OBS-001322,TRP-11564,L05,STP-L05-03,3,university,2025-03-26,2,0,11,midday,2025-03-26 11:53:36,2025-03-26 11:54:24,0.8,0,45,3,7,1.2,0.8,clear,moderate,0.875,12.9
OBS-001323,TRP-11564,L05,STP-L05-04,4,regular,2025-03-26,2,0,11,midday,2025-03-26 11:57:00,2025-03-26 11:58:00,1.0,0,7,2,0,0.5,1.0,clear,moderate,0.875,8.8
OBS-001324,TRP-11564,L05,STP-L05-05,5,hospital,2025-03-26,2,0,11,midday,2025-03-26 12:00:00,2025-03-26 12:01:12,1.2,0,22,6,9,1.3,1.2,clear,moderate,0.875,6.4
OBS-001325,TRP-11564,L05,STP-L05-06,6,market,2025-03-26,2,0,11,midday,2025-03-26 12:03:18,2025-03-26 12:04:54,1.6,0,26,8,13,1.4,1.6,clear,moderate,0.875,12.5
OBS-001326,TRP-11564,L05,STP-L05-07,7,university,2025-03-26,2,0,11,midday,2025-03-26 12:07:12,2025-03-26 12:09:12,2.0,0,51,25,12,2.3,2.0,clear,moderate,0.875,12.4
OBS-001327,TRP-11564,L05,STP-L05-08,8,market,2025-03-26,2,0,11,midday,2025-03-26 12:13:12,2025-03-26 12:15:24,2.2,1,19,7,11,0.9,2.2,clear,moderate,0.875,4.9
OBS-001328,TRP-11564,L05,STP-L05-09,9,residential,2025-03-26,2,0,11,midday,2025-03-26 12:15:36,2025-03-26 12:17:54,2.3,1,11,0,2,0.6,2.3,clear,moderate,0.875,8.6
OBS-001329,TRP-11564,L05,STP-L05-10,10,university,2025-03-26,2,0,11,midday,2025-03-26 12:18:42,2025-03-26 12:21:12,2.5,1,55,32,19,2.8,2.5,clear,moderate,0.875,13.4
OBS-001330,TRP-11564,L05,STP-L05-11,11,residential,2025-03-26,2,0,11,midday,2025-03-26 12:24:00,2025-03-26 12:26:42,2.7,1,12,7,5,1.0,2.7,clear,moderate,0.875,12.2
OBS-001331,TRP-11564,L05,STP-L05-12,12,university,2025-03-26,2,0,11,midday,2025-03-26 12:28:12,2025-03-26 12:31:18,3.1,1,35,3,8,0.6,3.1,clear,moderate,0.875,6.3
OBS-001332,TRP-11564,L05,STP-L05-13,13,university,2025-03-26,2,0,11,midday,2025-03-26 12:30:24,2025-03-26 12:33:42,3.3,1,47,34,1,2.0,3.3,clear,moderate,0.875,6.0
OBS-001333,TRP-11564,L05,STP-L05-14,14,market,2025-03-26,2,0,11,midday,2025-03-26 12:34:54,2025-03-26 12:38:24,3.5,1,22,21,25,1.9,3.5,clear,moderate,0.875,8.0
OBS-001334,TRP-11564,L05,STP-L05-15,15,university,2025-03-26,2,0,11,midday,2025-03-26 12:40:30,2025-03-26 12:44:24,3.9,1,45,0,2,0.6,3.9,clear,moderate,0.875,8.6
OBS-001335,TRP-11564,L05,STP-L05-16,16,terminal,2025-03-26,2,0,11,midday,2025-03-26 12:42:36,2025-03-26 12:46:48,4.2,1,35,29,16,1.9,4.2,clear,moderate,0.875,5.2
OBS-001336,TRP-03116,L05,STP-L05-01,1,terminal,2025-03-07,4,0,20,evening,2025-03-07 20:19:30,2025-03-07 20:20:30,1.0,0,49,33,30,2.7,1.0,fog,moderate,0.614,16.6
OBS-001337,TRP-03116,L05,STP-L05-02,2,university,2025-03-07,4,0,20,evening,2025-03-07 20:23:48,2025-03-07 20:25:54,2.1,1,57,14,6,1.4,2.1,fog,moderate,0.614,12.0
OBS-001338,TRP-03116,L05,STP-L05-03,3,university,2025-03-07,4,0,20,evening,2025-03-07 20:27:18,2025-03-07 20:30:42,3.4,1,48,46,23,3.0,3.4,fog,moderate,0.614,16.2
OBS-001339,TRP-03116,L05,STP-L05-04,4,regular,2025-03-07,4,0,20,evening,2025-03-07 20:32:30,2025-03-07 20:37:06,4.6,1,10,9,2,1.1,4.6,fog,moderate,0.614,10.0
OBS-001340,TRP-03116,L05,STP-L05-05,5,hospital,2025-03-07,4,0,20,evening,2025-03-07 20:36:06,2025-03-07 20:42:06,6.0,1,29,4,0,0.9,6.0,fog,moderate,0.614,8.2
OBS-001341,TRP-03116,L05,STP-L05-06,6,market,2025-03-07,4,0,20,evening,2025-03-07 20:39:00,2025-03-07 20:46:00,7.0,1,30,0,2,0.3,7.0,fog,moderate,0.614,16.7
OBS-001342,TRP-03116,L05,STP-L05-07,7,university,2025-03-07,4,0,20,evening,2025-03-07 20:41:48,2025-03-07 20:50:18,8.5,1,57,22,21,2.1,8.5,fog,moderate,0.614,6.9
OBS-001343,TRP-03116,L05,STP-L05-08,8,market,2025-03-07,4,0,20,evening,2025-03-07 20:47:36,2025-03-07 20:58:12,10.6,1,23,9,3,0.9,10.6,fog,moderate,0.614,17.5
OBS-001344,TRP-03116,L05,STP-L05-09,9,residential,2025-03-07,4,0,20,evening,2025-03-07 20:50:00,2025-03-07 21:01:30,11.5,1,13,2,6,1.1,11.5,fog,moderate,0.614,15.3
OBS-001345,TRP-03116,L05,STP-L05-10,10,university,2025-03-07,4,0,20,evening,2025-03-07 20:53:36,2025-03-07 21:06:36,13.0,1,64,31,34,3.1,13.0,fog,moderate,0.614,8.6
OBS-001346,TRP-03116,L05,STP-L05-11,11,residential,2025-03-07,4,0,20,evening,2025-03-07 20:59:12,2025-03-07 21:13:48,14.6,1,14,4,7,1.2,14.6,fog,moderate,0.614,10.6
OBS-001347,TRP-03116,L05,STP-L05-12,12,university,2025-03-07,4,0,20,evening,2025-03-07 21:03:36,2025-03-07 21:19:54,16.3,1,55,54,28,3.9,16.3,fog,moderate,0.614,19.3
OBS-001348,TRP-03116,L05,STP-L05-13,13,university,2025-03-07,4,0,20,evening,2025-03-07 21:09:06,2025-03-07 21:26:12,17.1,1,52,37,31,3.4,17.1,fog,moderate,0.614,17.3
OBS-001349,TRP-03116,L05,STP-L05-14,14,market,2025-03-07,4,0,20,evening,2025-03-07 21:15:00,2025-03-07 21:33:30,18.5,1,26,7,12,1.2,18.5,fog,moderate,0.614,13.2
OBS-001350,TRP-03116,L05,STP-L05-15,15,university,2025-03-07,4,0,20,evening,2025-03-07 21:19:54,2025-03-07 21:40:48,20.9,1,63,21,11,1.7,20.9,fog,moderate,0.614,15.4
OBS-001351,TRP-03116,L05,STP-L05-16,16,terminal,2025-03-07,4,0,20,evening,2025-03-07 21:23:06,2025-03-07 21:44:54,21.8,1,49,8,0,1.2,21.8,fog,moderate,0.614,11.3
OBS-001352,TRP-05034,L02,STP-L02-01,1,terminal,2025-03-12,2,0,9,midday,2025-03-12 09:46:30,2025-03-12 09:47:36,1.1,0,39,9,0,1.3,1.1,cloudy,high,0.584,17.8
OBS-001353,TRP-05034,L02,STP-L02-02,2,market,2025-03-12,2,0,9,midday,2025-03-12 09:49:18,2025-03-12 09:51:36,2.3,1,25,15,12,1.8,2.3,cloudy,high,0.584,25.8
OBS-001354,TRP-05034,L02,STP-L02-03,3,residential,2025-03-12,2,0,9,midday,2025-03-12 09:53:06,2025-03-12 09:56:54,3.8,1,10,3,5,1.2,3.8,cloudy,high,0.584,18.5
OBS-001355,TRP-05034,L02,STP-L02-04,4,regular,2025-03-12,2,0,9,midday,2025-03-12 09:57:06,2025-03-12 10:02:54,5.8,1,9,4,7,1.3,5.8,cloudy,high,0.584,26.6
OBS-001356,TRP-05034,L02,STP-L02-05,5,hospital,2025-03-12,2,0,9,midday,2025-03-12 10:01:18,2025-03-12 10:08:48,7.5,1,33,8,7,1.2,7.5,cloudy,high,0.584,14.1
OBS-001357,TRP-05034,L02,STP-L02-06,6,residential,2025-03-12,2,0,9,midday,2025-03-12 10:04:12,2025-03-12 10:12:54,8.7,1,12,1,5,0.6,8.7,cloudy,high,0.584,28.1
OBS-001358,TRP-05034,L02,STP-L02-07,7,university,2025-03-12,2,0,9,midday,2025-03-12 10:07:12,2025-03-12 10:17:42,10.5,1,41,25,1,1.4,10.5,cloudy,high,0.584,38.3
OBS-001359,TRP-05034,L02,STP-L02-08,8,hospital,2025-03-12,2,0,9,midday,2025-03-12 10:10:06,2025-03-12 10:21:42,11.6,1,32,0,4,0.4,11.6,cloudy,high,0.584,23.3
OBS-001360,TRP-05034,L02,STP-L02-09,9,market,2025-03-12,2,0,9,midday,2025-03-12 10:12:42,2025-03-12 10:25:48,13.1,1,27,26,21,2.7,13.1,cloudy,high,0.584,31.0
OBS-001361,TRP-05034,L02,STP-L02-10,10,hospital,2025-03-12,2,0,9,midday,2025-03-12 10:18:06,2025-03-12 10:33:12,15.1,1,24,16,11,1.8,15.1,cloudy,high,0.584,21.4
OBS-001362,TRP-05034,L02,STP-L02-11,11,terminal,2025-03-12,2,0,9,midday,2025-03-12 10:23:18,2025-03-12 10:40:24,17.1,1,42,16,16,1.6,17.1,cloudy,high,0.584,20.5
OBS-001363,TRP-06590,L05,STP-L05-01,1,terminal,2025-03-15,5,1,5,early_morning,2025-03-15 05:40:48,2025-03-15 05:41:18,0.5,0,26,9,8,1.1,0.5,cloudy,moderate,0.791,10.3
OBS-001364,TRP-06590,L05,STP-L05-02,2,university,2025-03-15,5,1,5,early_morning,2025-03-15 05:43:30,2025-03-15 05:44:18,0.8,0,28,15,2,1.6,0.8,cloudy,moderate,0.791,14.7
OBS-001365,TRP-06590,L05,STP-L05-03,3,university,2025-03-15,5,1,5,early_morning,2025-03-15 05:47:12,2025-03-15 05:48:42,1.5,0,24,19,22,1.8,1.5,cloudy,moderate,0.791,8.3
OBS-001366,TRP-06590,L05,STP-L05-04,4,regular,2025-03-15,5,1,5,early_morning,2025-03-15 05:51:12,2025-03-15 05:53:06,1.9,0,5,2,6,0.9,1.9,cloudy,moderate,0.791,5.9
OBS-001367,TRP-06590,L05,STP-L05-05,5,hospital,2025-03-15,5,1,5,early_morning,2025-03-15 05:54:36,2025-03-15 05:57:12,2.6,1,19,2,3,1.1,2.6,cloudy,moderate,0.791,6.6
OBS-001368,TRP-06590,L05,STP-L05-06,6,market,2025-03-15,5,1,5,early_morning,2025-03-15 05:57:42,2025-03-15 06:00:36,2.9,1,16,8,6,1.0,2.9,cloudy,moderate,0.791,12.4
OBS-001369,TRP-06590,L05,STP-L05-07,7,university,2025-03-15,5,1,5,early_morning,2025-03-15 06:01:12,2025-03-15 06:04:48,3.6,1,31,25,0,1.4,3.6,cloudy,moderate,0.791,11.8
OBS-001370,TRP-06590,L05,STP-L05-08,8,market,2025-03-15,5,1,5,early_morning,2025-03-15 06:06:18,2025-03-15 06:10:48,4.5,1,17,16,18,1.7,4.5,cloudy,moderate,0.791,6.8
OBS-001371,TRP-06590,L05,STP-L05-09,9,residential,2025-03-15,5,1,5,early_morning,2025-03-15 06:09:30,2025-03-15 06:14:18,4.8,1,9,1,4,0.4,4.8,cloudy,moderate,0.791,12.6
OBS-001372,TRP-06590,L05,STP-L05-10,10,university,2025-03-15,5,1,5,early_morning,2025-03-15 06:12:24,2025-03-15 06:18:00,5.6,1,24,14,5,1.1,5.6,cloudy,moderate,0.791,14.5
OBS-001373,TRP-06590,L05,STP-L05-11,11,residential,2025-03-15,5,1,5,early_morning,2025-03-15 06:16:00,2025-03-15 06:22:30,6.5,1,6,0,4,1.0,6.5,cloudy,moderate,0.791,12.2
OBS-001374,TRP-06590,L05,STP-L05-12,12,university,2025-03-15,5,1,5,early_morning,2025-03-15 06:20:12,2025-03-15 06:27:48,7.6,1,24,0,0,0.6,7.6,cloudy,moderate,0.791,14.7
OBS-001375,TRP-06590,L05,STP-L05-13,13,university,2025-03-15,5,1,5,early_morning,2025-03-15 06:22:24,2025-03-15 06:30:24,8.0,1,37,27,1,1.8,8.0,cloudy,moderate,0.791,9.2
OBS-001376,TRP-06590,L05,STP-L05-14,14,market,2025-03-15,5,1,5,early_morning,2025-03-15 06:26:42,2025-03-15 06:35:36,8.9,1,14,6,8,1.2,8.9,cloudy,moderate,0.791,6.5
OBS-001377,TRP-06590,L05,STP-L05-15,15,university,2025-03-15,5,1,5,early_morning,2025-03-15 06:31:36,2025-03-15 06:41:24,9.8,1,36,5,1,0.8,9.8,cloudy,moderate,0.791,13.5
OBS-001378,TRP-06590,L05,STP-L05-16,16,terminal,2025-03-15,5,1,5,early_morning,2025-03-15 06:33:54,2025-03-15 06:44:00,10.1,1,22,11,14,1.5,10.1,cloudy,moderate,0.791,11.6
OBS-001379,TRP-08352,L04,STP-L04-01,1,terminal,2025-03-19,2,0,13,lunch,2025-03-19 13:31:30,2025-03-19 13:32:12,0.7,0,49,4,9,0.8,0.7,clear,high,0.637,17.5
OBS-001380,TRP-08352,L04,STP-L04-02,2,residential,2025-03-19,2,0,13,lunch,2025-03-19 13:34:48,2025-03-19 13:36:54,2.1,1,19,14,14,1.9,2.1,clear,high,0.637,37.0
OBS-001381,TRP-08352,L04,STP-L04-03,3,university,2025-03-19,2,0,13,lunch,2025-03-19 13:39:00,2025-03-19 13:42:30,3.5,1,74,71,0,3.5,3.5,clear,high,0.637,43.1
OBS-001382,TRP-08352,L04,STP-L04-04,4,university,2025-03-19,2,0,13,lunch,2025-03-19 13:44:48,2025-03-19 13:49:36,4.8,1,74,6,9,1.0,4.8,clear,high,0.637,36.0
OBS-001383,TRP-08352,L04,STP-L04-05,5,hospital,2025-03-19,2,0,13,lunch,2025-03-19 13:47:42,2025-03-19 13:53:42,6.0,1,48,35,27,3.1,6.0,clear,high,0.637,35.8
OBS-001384,TRP-08352,L04,STP-L04-06,6,residential,2025-03-19,2,0,13,lunch,2025-03-19 13:52:18,2025-03-19 13:59:00,6.7,1,17,6,9,0.8,6.7,clear,high,0.637,36.2
OBS-001385,TRP-08352,L04,STP-L04-07,7,residential,2025-03-19,2,0,13,lunch,2025-03-19 13:55:48,2025-03-19 14:04:18,8.5,1,14,5,0,0.8,8.5,clear,high,0.637,28.5
OBS-001386,TRP-08352,L04,STP-L04-08,8,market,2025-03-19,2,0,13,lunch,2025-03-19 13:58:06,2025-03-19 14:07:36,9.5,1,28,17,8,1.6,9.5,clear,high,0.637,30.4
OBS-001387,TRP-08352,L04,STP-L04-09,9,market,2025-03-19,2,0,13,lunch,2025-03-19 14:01:12,2025-03-19 14:11:30,10.3,1,23,6,11,1.3,10.3,clear,high,0.637,42.4
OBS-001388,TRP-08352,L04,STP-L04-10,10,residential,2025-03-19,2,0,13,lunch,2025-03-19 14:05:24,2025-03-19 14:17:42,12.3,1,19,5,10,0.8,12.3,clear,high,0.637,18.3
OBS-001389,TRP-08352,L04,STP-L04-11,11,hospital,2025-03-19,2,0,13,lunch,2025-03-19 14:08:48,2025-03-19 14:22:18,13.5,1,44,33,29,3.0,13.5,clear,high,0.637,15.9
OBS-001390,TRP-08352,L04,STP-L04-12,12,terminal,2025-03-19,2,0,13,lunch,2025-03-19 14:14:06,2025-03-19 14:29:06,15.0,1,43,5,7,1.0,15.0,clear,high,0.637,42.6
OBS-001391,TRP-08537,L01,STP-L01-01,1,terminal,2025-03-20,3,0,10,midday,2025-03-20 10:19:54,2025-03-20 10:20:12,0.3,0,33,1,3,1.0,0.3,clear,moderate,0.835,18.9
OBS-001392,TRP-08537,L01,STP-L01-02,2,regular,2025-03-20,3,0,10,midday,2025-03-20 10:22:24,2025-03-20 10:22:54,0.5,0,10,2,1,0.4,0.5,clear,moderate,0.835,11.8
OBS-001393,TRP-08537,L01,STP-L01-03,3,regular,2025-03-20,3,0,10,midday,2025-03-20 10:25:00,2025-03-20 10:25:54,0.9,0,6,2,2,0.5,0.9,clear,moderate,0.835,9.9
OBS-001394,TRP-08537,L01,STP-L01-04,4,university,2025-03-20,3,0,10,midday,2025-03-20 10:28:30,2025-03-20 10:29:54,1.4,0,51,34,35,3.2,1.4,clear,moderate,0.835,7.4
OBS-001395,TRP-08537,L01,STP-L01-05,5,hospital,2025-03-20,3,0,10,midday,2025-03-20 10:33:12,2025-03-20 10:35:00,1.8,0,31,18,21,2.0,1.8,clear,moderate,0.835,9.0
OBS-001396,TRP-08537,L01,STP-L01-06,6,residential,2025-03-20,3,0,10,midday,2025-03-20 10:38:36,2025-03-20 10:40:54,2.3,1,14,14,1,0.8,2.3,clear,moderate,0.835,14.7
OBS-001397,TRP-08537,L01,STP-L01-07,7,regular,2025-03-20,3,0,10,midday,2025-03-20 10:42:18,2025-03-20 10:45:24,3.1,1,7,0,1,0.5,3.1,clear,moderate,0.835,10.0
OBS-001398,TRP-08537,L01,STP-L01-08,8,regular,2025-03-20,3,0,10,midday,2025-03-20 10:45:18,2025-03-20 10:48:48,3.5,1,9,5,2,1.1,3.5,clear,moderate,0.835,13.8
OBS-001399,TRP-08537,L01,STP-L01-09,9,university,2025-03-20,3,0,10,midday,2025-03-20 10:47:54,2025-03-20 10:51:48,3.9,1,56,17,20,1.9,3.9,clear,moderate,0.835,8.1
OBS-001400,TRP-08537,L01,STP-L01-10,10,regular,2025-03-20,3,0,10,midday,2025-03-20 10:51:48,2025-03-20 10:55:54,4.1,1,9,0,2,0.9,4.1,clear,moderate,0.835,12.8
OBS-001401,TRP-08537,L01,STP-L01-11,11,regular,2025-03-20,3,0,10,midday,2025-03-20 10:55:18,2025-03-20 10:59:54,4.6,1,6,1,6,1.1,4.6,clear,moderate,0.835,18.3
OBS-001402,TRP-08537,L01,STP-L01-12,12,regular,2025-03-20,3,0,10,midday,2025-03-20 10:59:12,2025-03-20 11:04:36,5.4,1,7,3,1,0.5,5.4,clear,moderate,0.835,18.3
OBS-001403,TRP-08537,L01,STP-L01-13,13,regular,2025-03-20,3,0,10,midday,2025-03-20 11:02:06,2025-03-20 11:08:06,6.0,1,7,5,2,1.3,6.0,clear,moderate,0.835,14.3
OBS-001404,TRP-08537,L01,STP-L01-14,14,terminal,2025-03-20,3,0,10,midday,2025-03-20 11:04:54,2025-03-20 11:11:18,6.4,1,38,33,19,2.7,6.4,clear,moderate,0.835,12.5
OBS-001405,TRP-11107,L05,STP-L05-01,1,terminal,2025-03-25,1,0,10,midday,2025-03-25 10:42:48,2025-03-25 10:42:48,0.0,0,37,28,16,2.4,0.0,clear,low,1.054,8.8
OBS-001406,TRP-11107,L05,STP-L05-02,2,university,2025-03-25,1,0,10,midday,2025-03-25 10:46:48,2025-03-25 10:46:42,-0.1,0,51,48,21,2.8,-0.1,clear,low,1.054,7.3
OBS-001407,TRP-11107,L05,STP-L05-03,3,university,2025-03-25,1,0,10,midday,2025-03-25 10:51:42,2025-03-25 10:51:36,-0.1,0,36,8,0,1.1,-0.1,clear,low,1.054,9.4
OBS-001408,TRP-11107,L05,STP-L05-04,4,regular,2025-03-25,1,0,10,midday,2025-03-25 10:55:00,2025-03-25 10:54:48,-0.2,0,10,3,0,0.8,-0.2,clear,low,1.054,5.0
OBS-001409,TRP-11107,L05,STP-L05-05,5,hospital,2025-03-25,1,0,10,midday,2025-03-25 10:58:18,2025-03-25 10:57:54,-0.4,0,29,17,14,1.7,-0.4,clear,low,1.054,3.9
OBS-001410,TRP-11107,L05,STP-L05-06,6,market,2025-03-25,1,0,10,midday,2025-03-25 11:02:00,2025-03-25 11:01:30,-0.5,0,27,14,15,1.8,-0.5,clear,low,1.054,9.4
OBS-001411,TRP-11107,L05,STP-L05-07,7,university,2025-03-25,1,0,10,midday,2025-03-25 11:06:18,2025-03-25 11:05:30,-0.8,0,50,50,9,2.8,-0.8,clear,low,1.054,5.0
OBS-001412,TRP-11107,L05,STP-L05-08,8,market,2025-03-25,1,0,10,midday,2025-03-25 11:12:48,2025-03-25 11:11:48,-1.0,0,17,10,14,1.3,-1.0,clear,low,1.054,6.0
OBS-001413,TRP-11107,L05,STP-L05-09,9,residential,2025-03-25,1,0,10,midday,2025-03-25 11:15:36,2025-03-25 11:14:36,-1.0,0,11,5,10,1.5,-1.0,clear,low,1.054,6.7
OBS-001414,TRP-11107,L05,STP-L05-10,10,university,2025-03-25,1,0,10,midday,2025-03-25 11:19:36,2025-03-25 11:18:24,-1.2,0,41,21,17,2.1,-1.2,clear,low,1.054,6.3
OBS-001415,TRP-11107,L05,STP-L05-11,11,residential,2025-03-25,1,0,10,midday,2025-03-25 11:24:12,2025-03-25 11:22:42,-1.5,0,13,1,3,0.9,-1.5,clear,low,1.054,6.1
OBS-001416,TRP-11107,L05,STP-L05-12,12,university,2025-03-25,1,0,10,midday,2025-03-25 11:28:18,2025-03-25 11:26:36,-1.7,0,50,46,22,3.3,-1.7,clear,low,1.054,6.2
OBS-001417,TRP-11107,L05,STP-L05-13,13,university,2025-03-25,1,0,10,midday,2025-03-25 11:33:12,2025-03-25 11:31:30,-1.7,0,52,52,10,2.7,-1.7,clear,low,1.054,4.8
OBS-001418,TRP-11107,L05,STP-L05-14,14,market,2025-03-25,1,0,10,midday,2025-03-25 11:38:24,2025-03-25 11:36:24,-2.0,0,22,5,1,1.0,-2.0,clear,low,1.054,7.7
OBS-001419,TRP-11107,L05,STP-L05-15,15,university,2025-03-25,1,0,10,midday,2025-03-25 11:43:06,2025-03-25 11:40:48,-2.3,0,51,26,30,2.4,-2.3,clear,low,1.054,10.3
OBS-001420,TRP-11107,L05,STP-L05-16,16,terminal,2025-03-25,1,0,10,midday,2025-03-25 11:47:00,2025-03-25 11:44:36,-2.4,0,47,29,18,2.0,-2.4,clear,low,1.054,5.6
OBS-001421,TRP-11516,L04,STP-L04-01,1,terminal,2025-03-26,2,0,22,evening,2025-03-26 22:54:06,2025-03-26 22:54:48,0.7,0,56,53,4,2.5,0.7,rain,moderate,0.669,39.8
OBS-001422,TRP-11516,L04,STP-L04-02,2,residential,2025-03-26,2,0,22,evening,2025-03-26 22:59:06,2025-03-26 23:01:12,2.1,1,14,10,5,0.8,2.1,rain,moderate,0.669,32.0
OBS-001423,TRP-11516,L04,STP-L04-03,3,university,2025-03-26,2,0,22,evening,2025-03-26 23:02:12,2025-03-26 23:05:18,3.1,1,58,33,14,2.7,3.1,rain,moderate,0.669,43.5
OBS-001424,TRP-11516,L04,STP-L04-04,4,university,2025-03-26,2,0,22,evening,2025-03-26 23:07:12,2025-03-26 23:11:36,4.4,1,71,37,10,2.4,4.4,rain,moderate,0.669,34.4
OBS-001425,TRP-11516,L04,STP-L04-05,5,hospital,2025-03-26,2,0,22,evening,2025-03-26 23:11:30,2025-03-26 23:16:48,5.3,1,32,25,25,2.1,5.3,rain,moderate,0.669,19.8
OBS-001426,TRP-11516,L04,STP-L04-06,6,residential,2025-03-26,2,0,22,evening,2025-03-26 23:15:06,2025-03-26 23:21:00,5.9,1,13,4,2,0.5,5.9,rain,moderate,0.669,25.0
OBS-001427,TRP-11516,L04,STP-L04-07,7,residential,2025-03-26,2,0,22,evening,2025-03-26 23:18:18,2025-03-26 23:25:30,7.2,1,15,13,18,1.4,7.2,rain,moderate,0.669,35.1
OBS-001428,TRP-11516,L04,STP-L04-08,8,market,2025-03-26,2,0,22,evening,2025-03-26 23:21:12,2025-03-26 23:29:06,7.9,1,27,25,15,2.4,7.9,rain,moderate,0.669,37.1
OBS-001429,TRP-11516,L04,STP-L04-09,9,market,2025-03-26,2,0,22,evening,2025-03-26 23:25:06,2025-03-26 23:33:54,8.8,1,33,15,18,1.7,8.8,rain,moderate,0.669,24.2
OBS-001430,TRP-11516,L04,STP-L04-10,10,residential,2025-03-26,2,0,22,evening,2025-03-26 23:29:42,2025-03-26 23:40:00,10.3,1,19,18,2,1.3,10.3,rain,moderate,0.669,37.5
OBS-001431,TRP-11516,L04,STP-L04-11,11,hospital,2025-03-26,2,0,22,evening,2025-03-26 23:33:36,2025-03-26 23:45:06,11.5,1,46,12,17,1.6,11.5,rain,moderate,0.669,18.8
OBS-001432,TRP-11516,L04,STP-L04-12,12,terminal,2025-03-26,2,0,22,evening,2025-03-26 23:37:30,2025-03-26 23:50:18,12.8,1,63,56,21,3.5,12.8,rain,moderate,0.669,31.8
OBS-001433,TRP-05284,L05,STP-L05-01,1,terminal,2025-03-12,2,0,10,midday,2025-03-12 10:43:30,2025-03-12 10:45:06,1.6,0,77,33,34,2.9,1.6,snow,moderate,0.509,8.6
OBS-001434,TRP-05284,L05,STP-L05-02,2,university,2025-03-12,2,0,10,midday,2025-03-12 10:48:00,2025-03-12 10:51:18,3.3,1,59,12,15,1.8,3.3,snow,moderate,0.509,9.4
OBS-001435,TRP-05284,L05,STP-L05-03,3,university,2025-03-12,2,0,10,midday,2025-03-12 10:51:54,2025-03-12 10:57:18,5.4,1,70,54,16,3.0,5.4,snow,moderate,0.509,8.8
OBS-001436,TRP-05284,L05,STP-L05-04,4,regular,2025-03-12,2,0,10,midday,2025-03-12 10:57:06,2025-03-12 11:04:36,7.5,1,15,7,12,1.4,7.5,snow,moderate,0.509,10.7
OBS-001437,TRP-05284,L05,STP-L05-05,5,hospital,2025-03-12,2,0,10,midday,2025-03-12 11:01:00,2025-03-12 11:11:00,10.0,1,39,4,7,1.2,10.0,snow,moderate,0.509,18.0
OBS-001438,TRP-05284,L05,STP-L05-06,6,market,2025-03-12,2,0,10,midday,2025-03-12 11:04:12,2025-03-12 11:16:18,12.1,1,27,24,29,2.3,12.1,snow,moderate,0.509,16.5
OBS-001439,TRP-05284,L05,STP-L05-07,7,university,2025-03-12,2,0,10,midday,2025-03-12 11:09:00,2025-03-12 11:23:48,14.8,1,71,22,25,2.5,14.8,snow,moderate,0.509,13.2
OBS-001440,TRP-05284,L05,STP-L05-08,8,market,2025-03-12,2,0,10,midday,2025-03-12 11:15:12,2025-03-12 11:33:30,18.3,1,35,6,0,0.6,18.3,snow,moderate,0.509,19.6
OBS-001441,TRP-05284,L05,STP-L05-09,9,residential,2025-03-12,2,0,10,midday,2025-03-12 11:17:18,2025-03-12 11:37:00,19.7,1,23,20,19,1.9,19.7,snow,moderate,0.509,19.0
OBS-001442,TRP-05284,L05,STP-L05-10,10,university,2025-03-12,2,0,10,midday,2025-03-12 11:21:42,2025-03-12 11:43:30,21.8,1,88,45,9,3.0,21.8,snow,moderate,0.509,17.9
OBS-001443,TRP-05284,L05,STP-L05-11,11,residential,2025-03-12,2,0,10,midday,2025-03-12 11:27:12,2025-03-12 11:51:24,24.2,1,18,11,1,0.7,24.2,snow,moderate,0.509,11.4
OBS-001444,TRP-05284,L05,STP-L05-12,12,university,2025-03-12,2,0,10,midday,2025-03-12 11:31:06,2025-03-12 11:58:12,27.1,1,81,53,4,3.0,27.1,snow,moderate,0.509,22.9
OBS-001445,TRP-05284,L05,STP-L05-13,13,university,2025-03-12,2,0,10,midday,2025-03-12 11:35:42,2025-03-12 12:04:12,28.5,1,54,6,4,0.7,28.5,snow,moderate,0.509,9.9
OBS-001446,TRP-05284,L05,STP-L05-14,14,market,2025-03-12,2,0,10,midday,2025-03-12 11:38:54,2025-03-12 12:09:54,31.0,1,28,15,9,1.3,31.0,snow,moderate,0.509,18.0
OBS-001447,TRP-05284,L05,STP-L05-15,15,university,2025-03-12,2,0,10,midday,2025-03-12 11:43:54,2025-03-12 12:18:54,35.0,1,64,44,32,3.0,35.0,snow,moderate,0.509,14.7
OBS-001448,TRP-05284,L05,STP-L05-16,16,terminal,2025-03-12,2,0,10,midday,2025-03-12 11:48:24,2025-03-12 12:24:42,36.3,1,70,53,17,2.9,36.3,snow,moderate,0.509,16.5
